Dataset,Unit,RunIndex,SourceGroup,SignalSampleN,Sensor,Statistic,StoredValue,ReconstructedValue,Difference,AbsoluteDifference,StandardisedAbsoluteDifference
PHM2010,c1,128,128,110,force_y,Kurtosis,4.23844266419249,4.23844266419249,0,0,0
PHM2010,c1,129,129,111,force_y,Kurtosis,4.26816787425038,4.26816787425038,0,0,0
PHM2010,c1,130,130,110,force_y,Kurtosis,5.12054748076317,5.12054748076317,0,0,0
PHM2010,c1,131,131,110,force_y,Kurtosis,4.96845033482716,4.96845033482716,0,0,0
PHM2010,c1,132,132,110,force_y,Kurtosis,4.38894345551066,4.38894345551066,0,0,0
PHM2010,c1,133,133,110,force_y,Kurtosis,4.63902567839674,4.63902567839674,0,0,0
PHM2010,c1,134,134,110,force_y,Kurtosis,3.60662623346099,3.60662623346099,0,0,0
PHM2010,c1,135,135,110,force_y,Kurtosis,4.20067739779767,4.20067739779767,0,0,0
PHM2010,c1,136,136,110,force_y,Kurtosis,4.92739374777534,4.92739374777534,0,0,0
PHM2010,c1,137,137,110,force_y,Kurtosis,3.76484207131763,3.76484207131763,0,0,0
PHM2010,c1,138,138,110,force_y,Kurtosis,3.75901416703569,3.75901416703569,0,0,0
PHM2010,c1,139,139,110,force_y,Kurtosis,4.18064666790083,4.18064666790083,0,0,0
PHM2010,c1,140,140,110,force_y,Kurtosis,4.73080162755209,4.73080162755209,0,0,0
PHM2010,c1,141,141,110,force_y,Kurtosis,4.15136577274071,4.15136577274071,0,0,0
PHM2010,c1,142,142,110,force_y,Kurtosis,4.53567413571783,4.53567413571783,0,0,0
PHM2010,c1,143,143,110,force_y,Kurtosis,4.57049067036387,4.57049067036387,0,0,0
PHM2010,c1,144,144,110,force_y,Kurtosis,4.7275241302503,4.7275241302503,0,0,0
PHM2010,c1,145,145,110,force_y,Kurtosis,4.11077150305581,4.11077150305581,0,0,0
PHM2010,c1,146,146,110,force_y,Kurtosis,4.0002712624957,4.0002712624957,0,0,0
PHM2010,c1,147,147,110,force_y,Kurtosis,4.05834673055918,4.05834673055918,0,0,0
PHM2010,c1,148,148,110,force_y,Kurtosis,4.00411572728361,4.00411572728361,0,0,0
PHM2010,c1,149,149,110,force_y,Kurtosis,4.24341877910138,4.24341877910138,0,0,0
PHM2010,c1,150,150,110,force_y,Kurtosis,4.50722274046634,4.50722274046634,0,0,0
PHM2010,c1,151,151,110,force_y,Kurtosis,5.74565784259362,5.74565784259362,0,0,0
PHM2010,c1,152,152,110,force_y,Kurtosis,3.98952896802392,3.98952896802392,0,0,0
PHM2010,c1,153,153,110,force_y,Kurtosis,4.19482207334953,4.19482207334953,0,0,0
PHM2010,c1,154,154,110,force_y,Kurtosis,3.96268104292223,3.96268104292223,0,0,0
PHM2010,c1,155,155,110,force_y,Kurtosis,4.71808613919247,4.71808613919247,0,0,0
PHM2010,c1,156,156,108,force_y,Kurtosis,5.12948067505948,5.12948067505948,0,0,0
PHM2010,c1,157,157,110,force_y,Kurtosis,4.1598292688043,4.1598292688043,0,0,0
PHM2010,c1,158,158,110,force_y,Kurtosis,3.95224242723173,3.95224242723173,0,0,0
PHM2010,c1,159,159,110,force_y,Kurtosis,3.60027558143613,3.60027558143613,0,0,0
PHM2010,c1,160,160,110,force_y,Kurtosis,3.45787572129605,3.45787572129605,0,0,0
PHM2010,c1,161,161,112,force_y,Kurtosis,3.63585848367419,3.63585848367419,0,0,0
PHM2010,c1,162,162,110,force_y,Kurtosis,3.80251753739093,3.80251753739093,0,0,0
PHM2010,c1,163,163,110,force_y,Kurtosis,3.86810951000217,3.86810951000217,0,0,0
PHM2010,c1,164,164,110,force_y,Kurtosis,4.46740802225934,4.46740802225934,0,0,0
PHM2010,c1,165,165,110,force_y,Kurtosis,3.76396758522375,3.76396758522375,0,0,0
PHM2010,c1,166,166,110,force_y,Kurtosis,4.51232448410332,4.51232448410332,0,0,0
PHM2010,c1,167,167,110,force_y,Kurtosis,4.29120676484161,4.29120676484161,0,0,0
PHM2010,c1,168,168,110,force_y,Kurtosis,3.5786813947403,3.5786813947403,0,0,0
PHM2010,c1,169,169,110,force_y,Kurtosis,3.71177453976321,3.71177453976321,0,0,0
PHM2010,c1,170,170,110,force_y,Kurtosis,4.44227412807388,4.44227412807388,0,0,0
PHM2010,c1,171,171,110,force_y,Kurtosis,4.46800826834482,4.46800826834482,0,0,0
PHM2010,c1,172,172,110,force_y,Kurtosis,3.71081394876901,3.71081394876901,0,0,0
PHM2010,c1,173,173,110,force_y,Kurtosis,2.90931371681465,2.90931371681465,0,0,0
PHM2010,c1,174,174,110,force_y,Kurtosis,3.97562484142393,3.97562484142393,0,0,0
PHM2010,c1,175,175,110,force_y,Kurtosis,4.09344480893907,4.09344480893907,0,0,0
PHM2010,c1,176,176,110,force_y,Kurtosis,4.89382686168493,4.89382686168493,0,0,0
PHM2010,c1,177,177,110,force_y,Kurtosis,3.63890315899725,3.63890315899725,0,0,0
PHM2010,c1,178,178,110,force_y,Kurtosis,3.96948280490819,3.96948280490819,0,0,0
PHM2010,c1,179,179,110,force_y,Kurtosis,3.89993765324633,3.89993765324633,0,0,0
PHM2010,c1,180,180,110,force_y,Kurtosis,3.48640439429036,3.48640439429036,0,0,0
PHM2010,c1,181,181,110,force_y,Kurtosis,4.0051838910563,4.0051838910563,0,0,0
PHM2010,c1,182,182,110,force_y,Kurtosis,3.85247019215707,3.85247019215707,0,0,0
PHM2010,c1,183,183,110,force_y,Kurtosis,4.31867236766386,4.31867236766386,0,0,0
PHM2010,c1,184,184,110,force_y,Kurtosis,3.35587588275339,3.35587588275339,0,0,0
PHM2010,c1,185,185,110,force_y,Kurtosis,3.58940157317828,3.58940157317828,0,0,0
PHM2010,c1,186,186,110,force_y,Kurtosis,3.96133078638228,3.96133078638228,0,0,0
PHM2010,c1,187,187,110,force_y,Kurtosis,3.36284223822761,3.36284223822761,0,0,0
PHM2010,c1,188,188,110,force_y,Kurtosis,3.75020025183718,3.75020025183718,0,0,0
PHM2010,c1,189,189,110,force_y,Kurtosis,3.4045983203863,3.4045983203863,0,0,0
PHM2010,c1,190,190,110,force_y,Kurtosis,3.50788821199953,3.50788821199953,0,0,0
PHM2010,c1,191,191,111,force_y,Kurtosis,3.54564291574448,3.54564291574448,0,0,0
PHM2010,c1,192,192,110,force_y,Kurtosis,3.13003499521089,3.13003499521089,0,0,0
PHM2010,c1,193,193,114,force_y,Kurtosis,3.26919819215811,3.26919819215811,0,0,0
PHM2010,c1,194,194,110,force_y,Kurtosis,3.70499153164468,3.70499153164468,0,0,0
PHM2010,c1,195,195,110,force_y,Kurtosis,3.42810233944777,3.42810233944777,0,0,0
PHM2010,c1,196,196,110,force_y,Kurtosis,4.26699225716174,4.26699225716174,0,0,0
PHM2010,c1,197,197,110,force_y,Kurtosis,3.17218776492059,3.17218776492059,0,0,0
PHM2010,c1,198,198,110,force_y,Kurtosis,3.70159163610486,3.70159163610486,0,0,0
PHM2010,c1,199,199,110,force_y,Kurtosis,3.72807041915719,3.72807041915719,0,0,0
PHM2010,c1,200,200,110,force_y,Kurtosis,3.98458345532621,3.98458345532621,0,0,0
PHM2010,c1,201,201,110,force_y,Kurtosis,3.17160315264758,3.17160315264758,0,0,0
PHM2010,c1,202,202,110,force_y,Kurtosis,3.56913105893056,3.56913105893056,0,0,0
PHM2010,c1,203,203,110,force_y,Kurtosis,3.94520714988949,3.94520714988949,0,0,0
PHM2010,c1,204,204,110,force_y,Kurtosis,3.1691173389848,3.1691173389848,0,0,0
PHM2010,c1,205,205,110,force_y,Kurtosis,3.24398587000821,3.24398587000821,0,0,0
PHM2010,c1,206,206,110,force_y,Kurtosis,2.84025121967089,2.84025121967089,0,0,0
PHM2010,c1,207,207,110,force_y,Kurtosis,3.53095108848804,3.53095108848804,0,0,0
PHM2010,c1,208,208,110,force_y,Kurtosis,3.36988982414041,3.36988982414041,0,0,0
PHM2010,c1,209,209,110,force_y,Kurtosis,3.23236485288915,3.23236485288915,0,0,0
PHM2010,c1,210,210,110,force_y,Kurtosis,2.89051557913963,2.89051557913963,0,0,0
PHM2010,c1,211,211,110,force_y,Kurtosis,3.14146150863843,3.14146150863843,0,0,0
PHM2010,c1,212,212,110,force_y,Kurtosis,3.35570044574087,3.35570044574087,0,0,0
PHM2010,c1,213,213,110,force_y,Kurtosis,3.22851916121504,3.22851916121504,0,0,0
PHM2010,c1,214,214,110,force_y,Kurtosis,2.97896917803774,2.97896917803774,0,0,0
PHM2010,c1,215,215,110,force_y,Kurtosis,2.96606738803313,2.96606738803313,0,0,0
PHM2010,c1,216,216,110,force_y,Kurtosis,4.00512027218417,4.00512027218417,0,0,0
PHM2010,c1,217,217,110,force_y,Kurtosis,2.91322086388509,2.91322086388509,0,0,0
PHM2010,c1,218,218,108,force_y,Kurtosis,3.90382409396554,3.90382409396554,0,0,0
PHM2010,c1,219,219,110,force_y,Kurtosis,2.82839471108683,2.82839471108683,0,0,0
PHM2010,c1,220,220,110,force_y,Kurtosis,3.14100698537007,3.14100698537007,0,0,0
PHM2010,c1,221,221,110,force_y,Kurtosis,2.52787155393546,2.52787155393546,0,0,0
PHM2010,c1,222,222,111,force_y,Kurtosis,2.83480156932277,2.83480156932277,0,0,0
PHM2010,c1,223,223,110,force_y,Kurtosis,2.68910264946949,2.68910264946949,0,0,0
PHM2010,c1,224,224,110,force_y,Kurtosis,2.57077532934022,2.57077532934022,0,0,0
PHM2010,c1,225,225,111,force_y,Kurtosis,2.87888733313268,2.87888733313268,0,0,0
PHM2010,c1,226,226,111,force_y,Kurtosis,2.97885819960725,2.97885819960725,0,0,0
PHM2010,c1,227,227,110,force_y,Kurtosis,2.55270248476044,2.55270248476044,0,0,0
PHM2010,c1,228,228,111,force_y,Kurtosis,2.87068183263389,2.87068183263389,0,0,0
PHM2010,c1,229,229,111,force_y,Kurtosis,2.59307290198755,2.59307290198755,0,0,0
PHM2010,c1,230,230,109,force_y,Kurtosis,2.45039068537846,2.45039068537846,0,0,0
PHM2010,c1,231,231,110,force_y,Kurtosis,2.90343493475377,2.90343493475377,0,0,0
PHM2010,c1,232,232,110,force_y,Kurtosis,2.59347235624049,2.59347235624049,0,0,0
PHM2010,c1,233,233,110,force_y,Kurtosis,2.7193500864201,2.7193500864201,0,0,0
PHM2010,c1,234,234,111,force_y,Kurtosis,2.73008543313607,2.73008543313607,0,0,0
PHM2010,c1,235,235,110,force_y,Kurtosis,2.6316543952704,2.6316543952704,0,0,0
PHM2010,c1,236,236,111,force_y,Kurtosis,2.6488212927667,2.6488212927667,0,0,0
PHM2010,c1,237,237,111,force_y,Kurtosis,2.86257387267865,2.86257387267865,0,0,0
PHM2010,c1,238,238,110,force_y,Kurtosis,2.59541728181585,2.59541728181585,0,0,0
PHM2010,c1,239,239,110,force_y,Kurtosis,2.66738403444603,2.66738403444603,0,0,0
PHM2010,c1,240,240,110,force_y,Kurtosis,2.48830851822336,2.48830851822336,0,0,0
PHM2010,c1,241,241,111,force_y,Kurtosis,2.62676158833324,2.62676158833324,0,0,0
PHM2010,c1,242,242,111,force_y,Kurtosis,2.68689879255468,2.68689879255468,0,0,0
PHM2010,c1,243,243,110,force_y,Kurtosis,2.65306452683596,2.65306452683596,0,0,0
PHM2010,c1,244,244,110,force_y,Kurtosis,2.65024809104219,2.65024809104219,0,0,0
PHM2010,c1,245,245,109,force_y,Kurtosis,2.77206985374526,2.77206985374526,0,0,0
PHM2010,c1,246,246,110,force_y,Kurtosis,2.13324226982008,2.13324226982008,0,0,0
PHM2010,c1,247,247,110,force_y,Kurtosis,2.55522558435607,2.55522558435607,0,0,0
PHM2010,c1,248,248,111,force_y,Kurtosis,2.17442851364151,2.17442851364151,0,0,0
PHM2010,c1,249,249,110,force_y,Kurtosis,2.58292362608988,2.58292362608988,0,0,0
PHM2010,c1,250,250,110,force_y,Kurtosis,2.81511990527189,2.81511990527189,0,0,0
PHM2010,c1,251,251,111,force_y,Kurtosis,2.74410430774827,2.74410430774827,0,0,0
PHM2010,c1,252,252,111,force_y,Kurtosis,2.48147151559963,2.48147151559963,0,0,0
PHM2010,c1,253,253,111,force_y,Kurtosis,2.35142345730375,2.35142345730375,0,0,0
PHM2010,c1,254,254,111,force_y,Kurtosis,2.61088395030558,2.61088395030558,0,0,0
PHM2010,c1,255,255,111,force_y,Kurtosis,2.37839453028355,2.37839453028355,0,0,0
PHM2010,c1,256,256,109,force_y,Kurtosis,2.26305964318151,2.26305964318151,0,0,0
PHM2010,c1,257,257,112,force_y,Kurtosis,2.87607057968119,2.87607057968119,0,0,0
PHM2010,c1,258,258,111,force_y,Kurtosis,2.48838894068427,2.48838894068427,0,0,0
PHM2010,c1,259,259,111,force_y,Kurtosis,2.53949843553972,2.53949843553972,0,0,0
PHM2010,c1,260,260,111,force_y,Kurtosis,2.74182331993076,2.74182331993076,0,0,0
PHM2010,c1,261,261,111,force_y,Kurtosis,2.71797296447615,2.71797296447615,0,0,0
PHM2010,c1,262,262,110,force_y,Kurtosis,2.61493848620174,2.61493848620174,0,0,0
PHM2010,c1,263,263,110,force_y,Kurtosis,2.26967157110432,2.26967157110432,0,0,0
PHM2010,c1,264,264,111,force_y,Kurtosis,2.58440673220682,2.58440673220682,0,0,0
PHM2010,c1,265,265,111,force_y,Kurtosis,2.48608968284833,2.48608968284833,0,0,0
PHM2010,c1,266,266,106,force_y,Kurtosis,2.89029480165407,2.89029480165407,0,0,0
PHM2010,c1,267,267,111,force_y,Kurtosis,2.79745351543306,2.79745351543306,0,0,0
PHM2010,c1,268,268,111,force_y,Kurtosis,2.50147507083777,2.50147507083777,0,0,0
PHM2010,c1,269,269,111,force_y,Kurtosis,2.79069370520801,2.79069370520801,0,0,0
PHM2010,c1,270,270,111,force_y,Kurtosis,2.405722697418,2.405722697418,0,0,0
PHM2010,c1,271,271,110,force_y,Kurtosis,2.31318388556157,2.31318388556157,0,0,0
PHM2010,c1,272,272,111,force_y,Kurtosis,2.45927884229166,2.45927884229166,0,0,0
PHM2010,c1,273,273,111,force_y,Kurtosis,2.63715214871027,2.63715214871027,0,0,0
PHM2010,c1,274,274,111,force_y,Kurtosis,2.4710027140738,2.4710027140738,0,0,0
PHM2010,c1,275,275,111,force_y,Kurtosis,2.52559172894188,2.52559172894188,0,0,0
PHM2010,c1,276,276,111,force_y,Kurtosis,2.79646977036527,2.79646977036527,0,0,0
PHM2010,c1,277,277,111,force_y,Kurtosis,2.43039342243461,2.43039342243461,0,0,0
PHM2010,c1,278,278,111,force_y,Kurtosis,2.19165118063068,2.19165118063068,0,0,0
PHM2010,c1,279,279,111,force_y,Kurtosis,2.56553951002806,2.56553951002806,0,0,0
PHM2010,c1,280,280,111,force_y,Kurtosis,2.57891718896909,2.57891718896909,0,0,0
PHM2010,c1,281,281,107,force_y,Kurtosis,2.58832305838684,2.58832305838684,0,0,0
PHM2010,c1,282,282,111,force_y,Kurtosis,2.5520870462364,2.5520870462364,0,0,0
PHM2010,c1,283,283,111,force_y,Kurtosis,2.69289267373741,2.69289267373741,0,0,0
PHM2010,c1,284,284,111,force_y,Kurtosis,2.85352415502772,2.85352415502772,0,0,0
PHM2010,c1,285,285,111,force_y,Kurtosis,2.66882855864541,2.66882855864541,0,0,0
PHM2010,c1,286,286,111,force_y,Kurtosis,2.40247417318807,2.40247417318807,0,0,0
PHM2010,c1,287,287,111,force_y,Kurtosis,2.51311874711748,2.51311874711748,0,0,0
PHM2010,c1,288,288,111,force_y,Kurtosis,2.26184209978474,2.26184209978474,0,0,0
PHM2010,c1,289,289,111,force_y,Kurtosis,2.65192090181034,2.65192090181034,0,0,0
PHM2010,c1,290,290,113,force_y,Kurtosis,2.58031178913382,2.58031178913382,0,0,0
PHM2010,c1,291,291,113,force_y,Kurtosis,2.45835295830617,2.45835295830617,0,0,0
PHM2010,c1,292,292,110,force_y,Kurtosis,2.59057545443326,2.59057545443326,0,0,0
PHM2010,c1,293,293,111,force_y,Kurtosis,2.79086051399264,2.79086051399264,0,0,0
PHM2010,c1,294,294,111,force_y,Kurtosis,2.53255873927226,2.53255873927226,0,0,0
PHM2010,c1,295,295,111,force_y,Kurtosis,2.66291988729235,2.66291988729235,0,0,0
PHM2010,c1,296,296,111,force_y,Kurtosis,2.55190916682816,2.55190916682816,0,0,0
PHM2010,c1,297,297,111,force_y,Kurtosis,2.38295406278882,2.38295406278882,0,0,0
PHM2010,c1,298,298,111,force_y,Kurtosis,2.59920372403139,2.59920372403139,0,0,0
PHM2010,c1,299,299,110,force_y,Kurtosis,2.47067780493828,2.47067780493828,0,0,0
PHM2010,c1,300,300,111,force_y,Kurtosis,2.5229587991716,2.5229587991716,0,0,0
PHM2010,c1,301,301,106,force_y,Kurtosis,2.51400484866187,2.51400484866187,0,0,0
PHM2010,c1,302,302,110,force_y,Kurtosis,2.5128350942296,2.5128350942296,0,0,0
PHM2010,c1,303,303,111,force_y,Kurtosis,2.75815505103649,2.75815505103649,0,0,0
PHM2010,c1,304,304,115,force_y,Kurtosis,2.53100584560917,2.53100584560917,0,0,0
PHM2010,c1,305,305,128,force_y,Kurtosis,5.81433961909716,5.81433961909716,0,0,0
PHM2010,c1,306,306,111,force_y,Kurtosis,2.41125850498794,2.41125850498794,0,0,0
PHM2010,c1,307,307,112,force_y,Kurtosis,2.57759891362749,2.57759891362749,0,0,0
PHM2010,c1,308,308,116,force_y,Kurtosis,2.53576682814884,2.53576682814884,0,0,0
PHM2010,c1,309,309,128,force_y,Kurtosis,7.00171284768843,7.00171284768843,0,0,0
PHM2010,c1,310,310,111,force_y,Kurtosis,2.54204474993825,2.54204474993825,0,0,0
PHM2010,c1,311,311,110,force_y,Kurtosis,2.85098221312946,2.85098221312946,0,0,0
PHM2010,c1,312,312,107,force_y,Kurtosis,2.63173328788257,2.63173328788257,0,0,0
PHM2010,c1,313,313,110,force_y,Kurtosis,2.36199092580907,2.36199092580907,0,0,0
PHM2010,c1,314,314,110,force_y,Kurtosis,2.58016243667509,2.58016243667509,0,0,0
PHM2010,c1,315,315,127,force_y,Kurtosis,7.80283764036096,7.80283764036096,0,0,0
PHM2010,c4,1,316,83,force_y,Kurtosis,3.85715922945222,3.85715922945222,0,0,0
PHM2010,c4,2,317,83,force_y,Kurtosis,3.85715922945222,3.85715922945222,0,0,0
PHM2010,c4,3,318,109,force_y,Kurtosis,3.35916485770966,3.35916485770966,0,0,0
PHM2010,c4,4,319,112,force_y,Kurtosis,3.47109001828268,3.47109001828268,0,0,0
PHM2010,c4,5,320,117,force_y,Kurtosis,3.07401611027044,3.07401611027044,0,0,0
PHM2010,c4,6,321,112,force_y,Kurtosis,3.17572804164145,3.17572804164145,0,0,0
PHM2010,c4,7,322,112,force_y,Kurtosis,2.8896168769,2.8896168769,0,0,0
PHM2010,c4,8,323,112,force_y,Kurtosis,2.97799566023012,2.97799566023012,0,0,0
PHM2010,c4,9,324,113,force_y,Kurtosis,3.40629880191469,3.40629880191469,0,0,0
PHM2010,c4,10,325,112,force_y,Kurtosis,3.69603619726056,3.69603619726056,0,0,0
PHM2010,c4,11,326,112,force_y,Kurtosis,3.88921459786208,3.88921459786208,0,0,0
PHM2010,c4,12,327,112,force_y,Kurtosis,3.07498364057394,3.07498364057394,0,0,0
PHM2010,c4,13,328,112,force_y,Kurtosis,3.38139855123825,3.38139855123825,0,0,0
PHM2010,c4,14,329,112,force_y,Kurtosis,4.05125782828006,4.05125782828006,0,0,0
PHM2010,c4,15,330,112,force_y,Kurtosis,3.78383260721845,3.78383260721845,0,0,0
PHM2010,c4,16,331,112,force_y,Kurtosis,3.48060613302148,3.48060613302148,0,0,0
PHM2010,c4,17,332,112,force_y,Kurtosis,3.81902745498253,3.81902745498253,0,0,0
PHM2010,c4,18,333,112,force_y,Kurtosis,3.90588160582806,3.90588160582806,0,0,0
PHM2010,c4,19,334,112,force_y,Kurtosis,3.29699469242497,3.29699469242497,0,0,0
PHM2010,c4,20,335,112,force_y,Kurtosis,4.29977064919137,4.29977064919137,0,0,0
PHM2010,c4,21,336,112,force_y,Kurtosis,4.20247405228658,4.20247405228658,0,0,0
PHM2010,c4,22,337,112,force_y,Kurtosis,3.6733724071939,3.6733724071939,0,0,0
PHM2010,c4,23,338,112,force_y,Kurtosis,4.25291478463505,4.25291478463505,0,0,0
PHM2010,c4,24,339,112,force_y,Kurtosis,3.98423684779293,3.98423684779293,0,0,0
PHM2010,c4,25,340,112,force_y,Kurtosis,4.48219395536487,4.48219395536487,0,0,0
PHM2010,c4,26,341,112,force_y,Kurtosis,4.1186826377292,4.1186826377292,0,0,0
PHM2010,c4,27,342,112,force_y,Kurtosis,4.34531184254393,4.34531184254393,0,0,0
PHM2010,c4,28,343,112,force_y,Kurtosis,4.33278312925119,4.33278312925119,0,0,0
PHM2010,c4,29,344,112,force_y,Kurtosis,3.83399627175951,3.83399627175951,0,0,0
PHM2010,c4,30,345,112,force_y,Kurtosis,4.10158211269701,4.10158211269701,0,0,0
PHM2010,c4,31,346,112,force_y,Kurtosis,3.77260227024559,3.77260227024559,0,0,0
PHM2010,c4,32,347,112,force_y,Kurtosis,3.44267007253793,3.44267007253793,0,0,0
PHM2010,c4,33,348,112,force_y,Kurtosis,4.14531003904833,4.14531003904833,0,0,0
PHM2010,c4,34,349,112,force_y,Kurtosis,3.67784665341698,3.67784665341698,0,0,0
PHM2010,c4,35,350,112,force_y,Kurtosis,4.11738802341208,4.11738802341208,0,0,0
PHM2010,c4,36,351,108,force_y,Kurtosis,3.86351492626195,3.86351492626195,0,0,0
PHM2010,c4,37,352,112,force_y,Kurtosis,3.72278055751849,3.72278055751849,0,0,0
PHM2010,c4,38,353,112,force_y,Kurtosis,3.64565273837532,3.64565273837532,0,0,0
PHM2010,c4,39,354,112,force_y,Kurtosis,3.47403555285282,3.47403555285282,0,0,0
PHM2010,c4,40,355,112,force_y,Kurtosis,4.33071795946264,4.33071795946264,0,0,0
PHM2010,c4,41,356,112,force_y,Kurtosis,3.94851990383288,3.94851990383288,0,0,0
PHM2010,c4,42,357,112,force_y,Kurtosis,4.20479700554452,4.20479700554452,0,0,0
PHM2010,c4,43,358,112,force_y,Kurtosis,4.41161758476681,4.41161758476681,0,0,0
PHM2010,c4,44,359,112,force_y,Kurtosis,3.89158601846512,3.89158601846512,0,0,0
PHM2010,c4,45,360,112,force_y,Kurtosis,4.92810639577229,4.92810639577229,0,0,0
PHM2010,c4,46,361,112,force_y,Kurtosis,4.48822039669418,4.48822039669418,0,0,0
PHM2010,c4,47,362,112,force_y,Kurtosis,4.17190277722997,4.17190277722997,0,0,0
PHM2010,c4,48,363,112,force_y,Kurtosis,5.13613608071529,5.13613608071529,0,0,0
PHM2010,c4,49,364,112,force_y,Kurtosis,4.03189458245667,4.03189458245667,0,0,0
PHM2010,c4,50,365,112,force_y,Kurtosis,5.05594166838148,5.05594166838148,0,0,0
PHM2010,c4,51,366,112,force_y,Kurtosis,4.21648888246011,4.21648888246011,0,0,0
PHM2010,c4,52,367,112,force_y,Kurtosis,4.50329099364409,4.50329099364409,0,0,0
PHM2010,c4,53,368,112,force_y,Kurtosis,4.32996786962816,4.32996786962816,0,0,0
PHM2010,c4,54,369,112,force_y,Kurtosis,4.91812375059291,4.91812375059291,0,0,0
PHM2010,c4,55,370,112,force_y,Kurtosis,4.126552448466,4.126552448466,0,0,0
PHM2010,c4,56,371,112,force_y,Kurtosis,4.72195670537043,4.72195670537043,0,0,0
PHM2010,c4,57,372,112,force_y,Kurtosis,4.94947136831213,4.94947136831213,0,0,0
PHM2010,c4,58,373,112,force_y,Kurtosis,3.61504923571572,3.61504923571572,0,0,0
PHM2010,c4,59,374,111,force_y,Kurtosis,4.26365285886156,4.26365285886156,0,0,0
PHM2010,c4,60,375,112,force_y,Kurtosis,4.54955998060504,4.54955998060504,0,0,0
PHM2010,c4,61,376,112,force_y,Kurtosis,4.9912954623598,4.9912954623598,0,0,0
PHM2010,c4,62,377,112,force_y,Kurtosis,4.38898811203822,4.38898811203822,0,0,0
PHM2010,c4,63,378,112,force_y,Kurtosis,4.7499963043192,4.7499963043192,0,0,0
PHM2010,c4,64,379,112,force_y,Kurtosis,4.68585830098074,4.68585830098074,0,0,0
PHM2010,c4,65,380,112,force_y,Kurtosis,4.26166719524671,4.26166719524671,0,0,0
PHM2010,c4,66,381,112,force_y,Kurtosis,4.63941488079437,4.63941488079437,0,0,0
PHM2010,c4,67,382,112,force_y,Kurtosis,4.60004150323868,4.60004150323868,0,0,0
PHM2010,c4,68,383,112,force_y,Kurtosis,4.81412042461144,4.81412042461144,0,0,0
PHM2010,c4,69,384,112,force_y,Kurtosis,4.7653550656378,4.7653550656378,0,0,0
PHM2010,c4,70,385,112,force_y,Kurtosis,5.09095621412384,5.09095621412384,0,0,0
PHM2010,c4,71,386,112,force_y,Kurtosis,4.66246064819812,4.66246064819812,0,0,0
PHM2010,c4,72,387,112,force_y,Kurtosis,3.39080805222007,3.39080805222007,0,0,0
PHM2010,c4,73,388,112,force_y,Kurtosis,4.40307271143656,4.40307271143656,0,0,0
PHM2010,c4,74,389,112,force_y,Kurtosis,4.30633500597018,4.30633500597018,0,0,0
PHM2010,c4,75,390,112,force_y,Kurtosis,4.77568494673444,4.77568494673444,0,0,0
PHM2010,c4,76,391,112,force_y,Kurtosis,5.14355953797511,5.14355953797511,0,0,0
PHM2010,c4,77,392,112,force_y,Kurtosis,5.53741598671476,5.53741598671476,0,0,0
PHM2010,c4,78,393,112,force_y,Kurtosis,4.00025201013881,4.00025201013881,0,0,0
PHM2010,c4,79,394,112,force_y,Kurtosis,5.36460850238484,5.36460850238484,0,0,0
